id,text,label
1745,great hotel price read sf forum best low priced hotels city stopped check. satisfied spacious room. friendly staff clean free internet coffee maker hairdryer iron free parking good location make hotel good. room facing lombard st. timer sf enjoyed people watching did n't mind extra noice street. ,4
1746,good little motel price stayed buena vista 5 days following cruise. called motel directly asked better rate offered internet given dollars night. better nothing. room average price paid did not expect. problem breakfast shortage nothing left morning offerings coffee donuts muffins did n't miss. morning breakfast going short food. people taking 4 5 donuts instead considering like little bite eat morning. motel cow hollow 2 blocks away great street walk uphill dinner. ask desk clerk suggestions eat walking distance. husband walked fisherman wharf day good walk not overly hilly. room elevator did not hear noise coming room. bothersome noise street just turned a.c. fan drowned street noise. nice little sunroom floor hot sun not sit. looking good little hotel expensive city try. ,3
1747,ok cheap san francisco looking cheaper hotel marina district not looking clean place sleep night. hotel ok older price ca n't really complain. free internet hotel room plus. ,3
1748,neglected dirty just stayed hotel. website portrayed nice clean room not. mold shower old shower curtains ragged towels old blankets cigarette burns old furniture torn carpet. room noisy ice maker. garage nice. employees nice definetly not worth 100 night. hotel needs good cleaning updating. ,1
1749,returned second year running started 3 week touring holiday california buena vista. stayed year thought excellent value money good location. bonus free car park cramped times make sure. staff reception helpful friendly. looking small good value clean friendly hotel close major attractions comes recommended. ,4
1750,good value 75/night stayed night 3-4/05. parking ok small car free. staff helpful friendly. room 3 rd floor rear quite large quiet. able walk wharf area no problems. hotel clean mustiness previous reviewer not detectable. breakfast coffee muffins fresh fruit. good value money. ,4
1751,perfect hotel 80.00 best budget hotels stayed. pluses minuses. list make informed decision.pluses:1 80 march 2005 2 free parking hotels s.f. charge 20- 30 night 3 free internet hotels s.f. charge 8 night 4 housekeeping great. 5. interior conditions hotel good. no cracks walls..stains..etc. looks relatively new relatively repaired.6. staff friendly. minuses1 closest public transportation 2 blocks away. 2 located walking distance couple attractions walking distance quite large usually 1.5 3 miles. downtown union sq area takes 15 20 min bus. transportation s.f. great way.3 continental breakfast includes sweets bananas. 4 no laundry hotel. drycleaners block away. overall hotel given positeve experience definately stay. excellent raiting. ,5
1752,best hotel. loved hotel. came miami spent nights nights fantastic. greeted fabulously warm welcoming charming tall fellow desk. indoors corridor room clean comfortable. little breakfast morning free parking. come san francisco stayed hotels. hotel far best stayed. come san francisco stay buena vista motor inn. ,5
1753,not disappointed. spent 3 nights september stay. booking unfamiliar city tricky quite pleased hotel. clean comfortable friendly helpful staff. older hotel rooms little smaller recently remodeled. walking distance wharf locations safe neighborhood. covered parking free little tight space saves 20- 25 day hotels charge. floor hotel small sitting area beautiful view golden gate bridge. mel diner 6 blocks street fun place eat. small continental breakfast morning n't wait late eat goes fast muffins. price wonderful believe checked. not positive informative reviews not stayed. wo n't sorry. looking entertainment suggest steve silver beach blanket babylon club fugazi. fantastic. sure visit alcatraz book way advance. ,5
1754,good place stay nice big room good location helpful staff parking free useful. 3 nights recently pleased aspects paid little bit extra bigger room advised booked uk phone. worth large room good sized bathroom. ,5
1755,great place stay. clean large rooms friendly helpful staff ask price location yes property old matter fact desk manager told property renovation years. really thing really needs changed carpet. stained clean.they rescued having stay ramada limited street originally booked. understood problem did n't surprised disgust got checked minutes.if san francisco definitely stay. ,4
1756,bargain stay sf car motor inn good choice car san francisco don__Ç_é_ want spend big money parking. parking free coventry motor inns. room big clean bright. hotel definitely needs re-furnished future bit outdated. plenty towels bath.be sure ask backyard room right reservation. building located noisy lombard street. ,3
1757,outdated great price makes look. outdated stained carpets usually stay nicer places cost proximity warf free parking bit bargain. n't expect 3 class hotel 2 class best clean comfortable. ,3
1758,great place stay price booked hotel based reviews tripadvisor.com not disappointed. rooms bit outdated large clean. web site requested extra pillows refrigerator 5 day charge place arrived. big draw free parking great.we stayed nights beginning california vacation nights end vacation. visit lombard st. hotel pretty noisy partially obstructed view gg bridge kind nice. noise n't horrible compared places stayed nyc bother sensitive people. second visit hotel moulton st. bit quieter. little noise better.the bed pillows comfortable plenty hot water water pressure shower. desk staff friendly offered suggestions places eat things. hotel close public transportation plenty places eat neighborhood. best place dinner silver clouds. appears bar nice meal. early bird special 7:30 10.95 included salad entree grilled salmon osso buco pasta veggies dessert. lots neighborhood restaurants/bars unique shops union street not union square couple blocks away.security good. use room key access elevator parking garage lobby levels. car park garage lobby level arrive wo n't key elevator.wireless internet access free worked room.there no free breakfast no microwave available great. no pool cool swim outdoors. ,4
1759,great place. booked coventry 3 nights recommendation california welcome centre pier 39 rang sorted. great place. really friendly staff free parking large room good bathroom shower easy san francisco using base. paid 89 saturday night 76 nights plus tax. ,4
1760,ok stay coventry booked based previous review took advice asked buchanan st view booking. advantage street parking included major thing parking sf extremely limited expensive 30/day. room spacious clean beds comfy make sure ask extra pillows pretty flat. no problem getting car park rental trailblazer spaces available basement park. close shops attractions 2 miles. ,3
1761,great deal. noisy terrific deal free parking internet. large clean room bay window. comfortable beds no noise rooms. 30 minute walk fisherman wharf. called day needed room not able geta room not facing lombard st lot street noise lombard. sleep noise. neighborhood felt safe lots good restaurants nearby. ,4
1762,nice place noisy. stayed 3 nights august 2007. nice large clean room free wireless internet. nice stay avoid rooms street rooms noisy. room away street nice stay.jorn rosenkilde copenhagen denmark. ,4
1763,great stay near marina. stayed nights conference fort mason. hotel ideally located conference area 10 minute walk. let say staff reallly welcoming friendly. arrived sfo east coast 5 hour flight early morning. took cab city landing breakfast washington square. time arrived hotel near 12 noon. did n't expect hotel check room early desk person sure check room ready luckily. early check big plus. room floor. big bay windows view alley not deal breaker relatively quiet. king bed really comfortable wide possibly sleep 3 average-sized people comfortably. room clean spacious. aside near meeting location great finding restaurants walking distance particularly chestnut steiner streets. hotel frequent muni bus routes plus not having car stay.overall enjoyed stay coventry recommend. ,4
1764,excellent choice stay sf wife stayed coventry visiting sf honeymoon. picked based tripadvisor.com reviews not disappointed. rates excellent paid 96 night free parking truly great value. spend twice chain hotel pay 50+ night parking fees location great 11 p.m. night city-wide tour needed buy batteries camera. no problem. 24 hour walgreens located just 6 blocks west lombard divisadero. great spot pick snacks bagels juice. morning coventry does n't continental breakfast. ton great restaurants located blocks inn including taco bell 2 blocks away diners ethnic restaurants more.we ferry building east town morning walked just 3 blocks south nearby muni bus stop 1.50 fare 20 min ride took market st. just ferry building evening taking alcatraz tour walked burger wharf grub walked ghirardelli square ice cream. coventry just 10 minute walk great way spend evening stroll hand-in-hand. friendly staff free wi-fi free parking great location highly recommend hotel staying san francisco. ,4
1765,perfect city honeymoon. husband stayed honeymoon wonderful. bed comfortable room clean staff nice. fridge room small charge good keeping breakfast snacks cold. family owned market street open 24/7 need. hotel walking distance major shopping areas chestnut st. union st. bus stop block away. perfect. great value. ,4
1766,great location value comfortable run motel marina district. large rooms comfortable beds free parking. dining options nearby especially chestnut st. union st. noisy lombard st. preferable room rear bring ear plugs motel does double pane windows. motel offers good value expensive san francisco. room beds week season 95/night. ,5
1767,good location free parking family 4 2 adults 2 children ages 10 15 stayed annual bay-to-breakers run/walk. enjoy staying different areas sf. stayed 3rd floor corner room overlooking lombard st. plenty room. 2 double beds couch table/chairs good-sized bathroom clean. no noise heard fellow residents street did noisy especially truck came occasions. enjoyed view window breeze. nice mini-mart street sports bars nearby sushi street snobby got to-go like bother plus not wait bar better street. yes stay. parking free leave night not space arriving. felt safe. recommend walking chestnut 1 block taking bus 30 block 2 ghirardelli stay columbus st washington sq italian section city lights bookstore chinatown. bus 1.50 adults 17. ,4
1768,just reviews said stayed coventry motor inn 2-5 2007. clean staff friendly helpful. able arrange ride san fran airport 30 total 2 people. taken bart public transportation airport 16 total. room spacious. definitely request moulton st. facing lombard st. planning lot activities leaving ferry building embarcadero pier 39 40-45 minute walk. boyfriend happy motor inn stay. eating huge chocolate sundae ghiradelli square nice 15 minute walk room digest. ,3
1769,probably best hotel pay hotel great location. altough not center planty restaurants lombard street. large free parking area make comfortable. desk guys really helpfull hurry like. try room not facing lombard street sensitive noise sleep. got quite. definitely time. ,5
1770,comfortable clean great location. best value sf. love visiting cow hollow neighborhood inn sister property cow hollow inn great places stay.what liked renovated. decor tasteful classic. warm wood furniture neutral tones keeping english theme. no cheap prints wall nice.-clean kept. no funky hotel smell. maid service great.-we corner room facing lombard larger sitting area loved. nice open curtains soak city views.-parking included major plus sf wi-fi. great able use lap top.-location. best feature. inn heart cow hollow trendy marina district upscale pacific heights walking distance. love walk multi million dollar homes visit quaint hip shops sample great neighborhood restaurants n't miss amicis east coast pizzeria block away. palace fine arts exploratorium 1.5 miles away 30 muni bus stops block away inn north beach chinatown union square. time drove visit muir woods golden gate bridge 1/2 hour away.needs improvement knock staff helpful friendlier attentive i.e. stop office chit-chat guests waiting desk. vast improvement staff cow hollow inn stayed years just downright rude overall chelsea motor inn outstanding value 89 night. 11 yr old son loved alley look exterior. street rooms noisy bothers book room facing away main street bring earplugs sleeping. love watching traffic people seeing city lights earplugs worked. favorite area sf definitely back.word caution avoid taco bell street costs. ,4
1771,bargain great location stayed chelsea motor inn bachelorette party girls. booked rooms paid 90- 115 night depending weekend.the rooms huge. plenty space girls room. little nook window plenty space trappings bunch girls. furnishings/bedding/bathroom pretty standard hotels. not fantastic not unacceptable. worked did n't spend time hotel anyway.the location big sell. walk block north chestnut street heaps shops restaurants bars. blocks south fabulous marina district amazing brunch places lots lots shopping. cabs easy come chelsea perfect hotel purposes. going trip just fiance probably opt upscale hotel n't need space. large groups families chelsea great. ,4
1772,happy stay chelsea motor inn just returned stay chelsea motor inn happy stay. love free parking competitively priced rooms. rooms spacious nicely decorated clean. agree previous posters noise lombard bar corner quite noisy. noise bothers request room facing alley. bar noisy saturday night room directly faced. able sleep.chelsea located near great shops restuarants. walked breakfast dinner everyday lots wonderful options. bus line block away. parked car free chelsea used public transportation entire stay. staff helpful friendly. trip san francisco definetly stay chelsea motor inn. ,4
1773,great location rooms large kept. better average. great location.. walking distance good restaurants transportation coming. ,4
1774,rude rude rude husband travel san francisco weeks. familiar hotels city usually staying joie vivre hotels favorites laurel inn. visit chelsea unfortunately visit chelsea. encountered discourteous treatment lack basic hotel customer service skills encountered doug supposedly manager chelsea motor inn n't listen condescendingly interrupts refuses accountability. certainly not warm inviting hotel business. verbally mistreated not recommend hotel return. apparently company owns cow hollow motor inn coventry certainly hope staff tthose properties speak respectfully paying customers. note accommodations adequate clean. heard noise issues room situated away traffic. ,2
1775,nice room reservations recommendation. admit got worried rooms look like. corner room huge clean nicely decorated. reservations 2 nights added night. sitting rooms area chairs tabels 3 kids nice extra room. parking underground garage included price room. stay. ,5
1776,clean convenient nice read reviews website decided chelsea motor inn. thought hotel great choice. reviews say looks so-so outside rooms charming clean. offered choice hotel overlooking street knew past reviews choose room. hotel great location lombard street tad shady area block chestnut street trendy stores boutiques cafes restaurants. blocks direction union street stores restaurants bars. young hip section loved. 30 bus 1.50 mode transporation weekend stops chestnut street wharf financial district. hotel staff friendly accommodating. felt unsafe. likely book hotel return sf. ,4
1777,loved chelsea motor inn stayed nights chelsea motor inn mid-september not pleased. terrific place budget minded travelers want clean comfortable accomodations lot frills. looking room service bellhops luxuries look. want comfortable room friendly helpful staff free parking location convenient public transportation place. manager doug loves san francisco happy share tips sightseeing. tell. plenty neighborhood restaurants coffee shops nearby. coffee bagels morning breakfast fare sure check noah bagels just block chesnut. ,5
1778,nice place stayed chelsea mid-october nights. nice clean hotel. great house-keeping staff tip alittle day. room 315 floor overlooking lombard. alittle noisey ok. nice view towers golden gate bridge plus little effort looking northeast billboards cellblock alcatraz.alot bars restaurants walking distance good shape wharf north beach russin hill golden gate bridge.highly recommend price location. ,4
1779,good value noisy stayed 5 nights. large rooms clean. no real extras like pool safes. free parking transit outside door. restaurants walking distance. noisy times bar hotel station just street hotel main street going city. ,3
1780,decent stay poor location bad after-sales experience brother stayed nights n't hotels location probably enjoyed stay lot actually did. hotel room expect best western hotel standard fairly low cost. staff friendly rooms clean. beds fairly comfortable want bear mind camping previous weeks bed going feel comfortable. think building hotel location consideration people criticise hotel rightly. san francisco contains lot homeless people usual area hotel. homeless people fairly harmless confronted man started calling racist simply based fact black n't money started getting aggressive american friend intervened. needless say did n't feel comfortable walking area n't feel like holiday. bright 10 minute walk centre city plenty taxi available want afield. point said hotel decent-good poor location happened 6 months stay completely changed view. booked hotel travel agent hotel no need charge. did credit card number standard case damages occurred room. needless say no damages. 6 months later transaction appeared credit card best western fairly substantial amout money. immediately contacted best western card company. card company said investigate issue best western did n't apologise offer explanation. exactly happened advisor card company said looked like employee best western obviously kept card details destroyed checked tried use 6 months later hoped n't notice. realise mistake fact 6 months details destroyed means unlikely error occured. summary recommend staying not not trust staff area not exactly glamorous. ,2
1781,nice hotel nice rooms friendly staff. location not good stayed closer fishermans wharf. parking 20 day expensive think just corner large parking costs 10 day. ,3
1782,great time past week march 3rd 4 girlfriends spent 3 nights best western americiana. california beind experience excited experience. loved hotel. small nice. way people desk knew peole staying able not. ian desk atttendant best. night stay came night favorite drinks waiting. lime corona sweetie. told people like job fun. hotel quite unique. open air areas allowed sit outside hotel.. thing bad wanted sit outside late night listen converstation night happened. quick phone desk problem taken care. love california n't hesitate stay best wester americican. thanks ian best. ,2
1783,not worth budget stayed hotel 4 boys week summer. parking aweful. n't mind keeping shoes time hotel. dirty bad town. ,1
1784,alright not best hotel rating. rooms clean beds doubles not comfortable. climate time summer san francisco 20oc rooms hot no cooler hot sleep night. peppercorn resturant not great eat not pizza place road.only recommend budget. ,3
1785,lovely charming hotel lovely old-style san francisco hotel lot charm ambiance quiet weekend romantic getaway. husband loved. antique furnishings combined nicely modern plumbing usual things expect. surprised negative reviews did n't book place. say type likes corporate hotels rooms look furnishings know expect step way not. like enjoy unique quality san francisco maybe victorian type ambiance place stay. did not need air conditioning review complained lack sf temperatures rarely 65-70___f rooms not hot. courtyard- facing room windows open time quiet home mountains/redwood forest. light sleeper not awakened city noises expected. brought earplugs did not need use. adverse city noise ask courtyard room. heard siren activity expected. easy walk nice restaurants short cab ride union square fisherman wharf. excellent place stay. ,5
1786,extremely overpriced bed breakfast booked rooms hotel employees lack available hotel rooms san francisco time huge convention taking place week. hotel intended full.we called reserve second room reserved prior just initial reservation actually cancelled hotel. hotel did try correct re-establish confirmation no time book city hotels customer service woman called kiki deplorable. odd. rude argumentative proper reason behaving manner. strapped time managed second room booked rate 350. rate extremely exaggerated. employee told second room tiny barely cockroaches sewage smell room come wet sewage leaking floor. noise level street bad night employee not sleep 3. hotel basically bed breakfast room rates 5 star establishment.we not book hotel. ,2
1787,awful management hotel rude ill mannered. dont know accents foreign leave feeling just visited corrupt world country right middle san francisco usa. constantly feeling little way surreptitiously dollars underhanded scheme another.when went desk complain brazenly overcharged not alone.be wary n't stay. ,1
1788,worst hotel stay room small open door bed barely room walk bed. bump people room. no air cond. room. told woman reception people san fran n't use air cond. late n't hotel stayed night. book nights decided check day early. paid nights not problem did n't ask money second night really upset asked pay extra 56 wanted check early. got paid room rent check wanted 56 wanted check early saying standard charge. ended staying near hotel second night come nob hill check morning. experience san fran partly spoiled experience nob hill hotel pls warned. ,1
1789,ok stayed nights stayed hot tub suite room tiny husband disappointed money probably right liked thought quaint decorated clean. staff nicer breakfast restaurant awful tableclothes filthy basic. problem hotel sent flyers offering rooms 68 night month july 2007. like offer time called told nearer time attitude staff spoke not good. emailed got no reply ofcourse not room. stay not sure did like room pity people. ,3
1790,enchanted stay magnificent come. attempt stay turned change plans unexpected plumbing problem. disappointed stay. year passed lady wanted try. angelo nob hill hotel mentioned compensate way. did gave complimentary night stay enchanting romantic room windows face courtyard garden. travel frequently seek historic inns bbs hotels. hotel elegant entry period art decour marble floor antique furnishings. hallways delight chandeliers candle flickering lamps italian renaissance portraits. elevator charming. casual comfortable. offer complimentary wine 5:30 pm 7:00 pm. tired day exploring union square italian cafe bistro perfect nightcap just located stairs. feel hotel good value prices ranging 79.00 depending high low season. stay great time. ,5
1791,not advertised not close advertised not nob hill closer edge seediest areas san francisco.they demand credit card registering paid advance.the rooms stuffy old small.when check inform energy charge safedeposit box charge no safetydeposit boxes rooms.the continental breakfast laugh sincerely reccomend staying elsewhere.we stay. r.h. british columbia. ,1
1792,pleasant time nice hotel. husband daughter stayed birthday weekend. rooms good size nicely decorated paid great rate room. think upgraded jacuzzi tub room reserved standard room. thing better air conditioning. heat wave little fan n't. breakfast good. bagels fruit coffee fresh orange juice. really liked stay. ,4
1793,small rooms great location stayed hotel 3 nights. price great location. room small clean. bed really comforatable. breakfast little disappointing not variety pay coffee. ,3
1794,sweet charming nob hill hotel everytime boyfriend city stayed nob hill hotel. lovely european feel charming romantic.if n't mind tight quarters wonderful place stay price locale. ,4
1795,nice hotel location hotel excellent time visitor san fran close union square not million miles away wharf. hotel not vey big not ideal family stayed san fran given smallest room offer price hotel thought unsatisfactory. amercian meet staff flawless didnt thing myslef time. bathroom room devine room size wasnt liking decor world. overall recomend hotel dont expect works. friendly service location price look bigger hotel. ,3
1796,hurray nob hill hotel. looking nob hill hotel plan return visit dismay saw horrible reviews. boyfriend stayed hotel night december 2004. night not read nasty reviews thought duty express wonderfull experience hotel.two friends live corner hotel booked room surprise. way road trip seattle los angeles. just thankful surprise. checked freshen dinner instantly enchanted decor. seattle live capitol hill beautiful victorian homes. awe victorian lay. tiny bit cheesy-faux antique. overall effect successfull.we did n't time enjoy lobby wine tasting occured. disappointed boyfriend n't allowed bring breakfast. dishes china understood out.as negative comments kiki desk staff woman overworked. duty afternoon checked evening left dinner came. duty late kept going outside smoke. lady duty wee hours. went check morning kiki. perfect sassy helpfull. maybe nice treat treated us.thank kiki nob hill hotel great hotel experience. nice woman time. ,5
1797,"n't stay nob hill hotel cleanliness professionalism matters wife chose celebrate 15th wedding anniversary visiting san francisco february 20 23 2004. impressed visited nob hill hotel__Ç_é_ internet web-site initial check-in saw room fact asked sign statement acknowledging accountable specified charge cut short planned stay 24 hours notice precursor come.the morning ants bath room. returned room late second night stay ants bath room. advised situation young lady apologetic advised try room similar spent nights. advised not happen 3:00 leave note relief advise situation plan switch comparable room. facilitate switching rooms wife cut short planned itinerary day required not sights wanted visit. return hotel change shift came change attitude. new clerk did not cooperative spirit young lady spoke earlier advised left message house keeping rectify problem. explained not consistent earlier agreement advised wanted different room smaller room. advised given complimentary check-in. explained agreement lady earlier shift advised young lady wrong make agreement. point wife came lobby room advise maid shown raid care ants. don__Ç_é_ know wife spending considerable money romantic weekend don__Ç_é_ want smell noxious odor. point tried explain lady desk choices offered not acceptable confrontational dismissive. basically stopped listening concerns. strange city 3,000 miles home sunday afternoon tickets blanket babylon__Ç hours later forced make choices 1. run original room tolerate ants. not acceptable choice not spending 70 night share ants. no desire bring little visitors home us.2. let maid spray room forced tolerate noxious odor. not tenable choice odor bound headache. not spending 70 privilege getting sick.3. leave hotel try accommodations evening. couldn__Ç_é_ action signed aforementioned acknowledgement charged cut stay short. addition stranger san francisco not sure settled time make purchased tickets. 4. accept smaller room hope management hotel placed importance customer service lady desk demonstrated.as think none choices viewed particularly desirable. went options thought painful options presented. went new room disappointed. room extremely small. barely room room wife walk past. 85 room__Ç_é_ area taken bed far spacious. addition room hot couldn__Ç_é_ control n room regulate heat. evening ants room.this incident chilling effect day visit san francisco. not did incident two-three hours middle day stress having deal situation not mention rudeness staff cast pallor did. supposed fun romantic weekend proved incident focal point day.the morning went checkout dealt pleasant young lady. demonstrated professionalism empathy exhibited day earlier. worthwhile point wife advised travel agent secure bigger room double making arrangements knew spending room lowest price quoted. second lady__Ç_é_ statement received room upgrade check-in appears erroneous. belief substantiated conversation lady advised rate run house people paying paid usually provided queen-size room.in response concerns voiced lady contacted somebody management structure conveyed gist matter individual phone. got explanation individual end line ask brought food room. answer no room refrigerator. wouldn__Ç_é_ reasonable expect acceptable food room reasonable expect somebody prior food room. mary finished conversation advised authorized 10. somebody management think adequate compensation inconvenience rudeness stress force deal earlier insulting caused feel organization views customer service afterthought priority. belief substantiated visa card representative conveyed results conversation occurred member hotel__Ç_é_ staff concerning dissatisfaction. according visa representative individual spoke advised nob hill hotel star hotel wouldn__Ç_é_ problems like i__Ç_ée described. situation little annoyed highlights significant deficiencies organization__Ç_é_ customer service practices. afternoon wife feel punished raising issue resolved easily organization responded embarrassment arrogance displayed day subsequently members hotel__Ç_é_ staff. travel agent wrote letters hotel__Ç_é_ manager regarding dissatifaction received no response substantiates belief organization does not place emphasis customer service. view preceiding strongly recommend staying away hotel. ",1
1798,loved minute. reading reviews hotel bit worried needed. nob hill hotel lovely. rooms short wardrobe space charming. complimentary breakfast free wine tasting friendly staff want. recommend hotel family friends time visit san francisco booking hotel. ,5
1799,rude hotel staff 2 star rooms clean good location stayed 12 nights honeymoon room nice felt little dirty dismal dark feeling okay. did n't care spending time room. room tiny bathroom clean marble floors liked clean bathroom important. desk overcharged rude husband confronted. just plain nasty. manager got involved worked end. breakfast free crossiant juice everyday 10 days nothing. lobby free internet access pc appreciated. rooms quiet filled antiques appreciated like little different norm. neighboorhood n't great 4 blocks south block area loaded junkies sly looking people. n't walk night unless pairs. did n't dislike hotel rate good stay just honeymooned somewhat sentimental travelling san fran looking hotel potential place stay pass better area brighter rooms better breakfast warmer staff. ,3
1800,"great stay great rooms stayed hds 5 days august 15. 3 children 5,8,10 great set. room 326 room kids room small kitchen area bathroom. really clean comfortable bright cheery. breakfast basic did job. missed normal cup tea. pool good kids day sightseeing. hotel great area walked fisherman wharf day. negative hearing noise night street rooms believe trying recify. definately stay. ",4
1801,great family 5 hotel san francisco. stayed hotel del sol based ta recommendations friend. nice quaint motor lodge colorful felt time/place san francisco. room nice family 5 convenient ride bus great thai restaurant hotel. nice bar b que hotel guests friday july 4 enjoyed did n't know marina district close cool. definately recommend hotel large family gentleman doing bar b que stocking continental breakfast incredibly nice. breakfast lean hard times. pool smalled thought hey san francisco. just really enjoyed hotel del sol thanks wrote. ,4
1802,wish stayed longer. just completed road trip california traveling coast 3 kids. loved hotel del sol. appreciated convenient parking hotel offers. traveling kids appreciated having door bedroom. enjoyed clean room colorful decor. highly recommend purchasing city pass allows free transportation passes exploratorium aquarium bay. hotel n't located close wharf areas lot hotels city pass easy wanted. loved pizza orgasmica corner bottle wine store nearby. night hotel hosted happy hour food kids adults. definitely stay. ,5
1803,central location nice rooms good value girlfriend stayed hotel del sol wedding. mid-20. 2 blocks bars union 7 cab ride pier 39 8 cab ride snob hill. free bbq drinks friday night fun courtyard. downsides gf did n't care single room 2 double beds hard beds mention small pool. 199 night good value great time sf. ,4
1804,ray sunshine booked hotel based reviews not disappointed. arrived uk discovered booking 2008 not 2007 oops. guy reception did n't bat eyelid. room tired flight did n't really care went moved stuff better room morning. awake 4am time difference cheerful night porter coffee. 2 young children tow grateful mistake sorted easily fuss 10/10 hotel del sol hotel tidy neat bright cheerful. good family dining close mel diner pizza chinese japanese short walk excellent public transport links. easy pleasant walk fisherman wharfe area touristy bits.san francisco cool misty hotel pool equally cool great dip splash kids.breakfast standard fare juice coffee bagels/cream cheese pastries fruit adequate. staff cheerful friendly case went way sort error.i recommend hotel wanting no-frills comfortable accomodation away city centre hustle bustle close easily. ,5
1805,great families arriving sf car family arrived minivan days sf. booked room based able two-room suite generally excellent reviews hotel receives guidebooks. stay hotel del sol exceeded high expectations way. longer better liked. downgrading hotel 1 expected not i.e. posh hotel place middle walkable tourist areas w/rooms resembling hampton quality inn pretends none 2 need use forum register minor beef people absorb normal hassles traveling esp family. said experience w/four people.the general feel hotel really nice city safe. instead courtyard making things overly noisy familiar expected grounds outside came feel familiar homey. children not urban-savvy kids. nice city not spend time watching backs union square fisherman wharf location. lots european travelers staying understand arriving country reassuring place location land.there fabulous places walk eat blocks north south. fast food taco bell colonel chicken w/in block. small grocery stores block away city best safeways blocks away. best running routes right door marina gg bridge sf marathon goes route. park block away. easy car access bridge golden gate park rest city inclined drive park places. ca n't imagine better location stay unless need walk door middle. having lived nyc likened staying equivalent getting hotel upper-west-side nyc throng mid-town. plenty written rooms great breakfast w/the consistently best breakfast coffee stuff not add. beef room-wise terrible shower water pressure. n't know city-pipe hotel-pipe shower-head issue.all return hds heartbeat make reservations early possible claim just configuration suite wanted laid bit differently. ,5
1806,good value just returned stay san francisco staying hotel del sol week. desk people helpful kind location great lots dining options chestnut union streets appreciated ease hotel del sol not touristy fisherman wharf area. bus confusing got hang traveled city. rented car city day trips.every night quiet saturday night bars got year old early bedtimes rising times. stayed small suite felt good value money. unfortunately cribs pack plays small child overall good family place stay. desk loaned sesame street videos books particularly fussy evening. like reviews mention hotel del sol really glorified motel feels clean safe quiet accomodating. definitely stay. ,4
1807,lovely staff area rooms disappointing booked hotel based previous reviews. firstly main reason booking hotel bunk bed family suite rooms children girl boy ages 12 14 big usual pull trundle beds great hotel rooms. problems booking arrived hotel advised infact rooms no longer exist receptionist advised informed time booking bearing mind phoned booked months previous specifically asked bunk bed room time actually hotel end dec 2006 jan 3rd 2007 rooms advertised web site. staff hotel faultless infact possibly friendly helpful staff come reception staff excellent cleaning staff general porters. say overall disappointed hotel del sol n't quite hype hotel quite literally just bog standard motel not brightly coloured outrageous expected guess. previously mentioned rooms fairly noisy alot traffic noise late evening early morning hear buses lorries infact hear outside noise swear windows n't properly shut. motel fairly compact hotel serviced rear outside stairs constant stream guests staff stairs hours previously mentioned noise heating/air conditioning neighbouring room drive crazy. toilets hotel constantly blocked no longer went asked plunger. went broom cupboard helped need frequent. finally checked hotel receptionist kind deduct couple dollars inconvenience not getting bunk bed room nice gesture. honestly say san francisco year wo n't staying hotel del sol just n't value money money expect little room comfort space quietness little undisturbed sleep. ,2
1808,great location nice hotel just got day stay san francisco stayed hotel del sol great time. hotel n't luxorious rooms really comfy spotlessly clean staff great. torn staying near touristy area fishermans wharf paying extra saving money staying h.d.s. spending couple nights h.d.s. visiting fishermans wharf happy chose not stay tourist area tacky restaurants tried n't good unless want eat chowder. hotel del sol cow hollow close union st fantastic area small restaurants bars locals. try eat beetelnut sure make reservation day advance packed serves fabulous food. easy public transport n't problem minute ride union square shopping. breakfast coffee orange juice cereal bagels pastries eat pool room. recommend hotel stay. ,4
1809,great. whils visiting san fran second time partner used del sol second time.it really great place stay.as posts said safe area plenty resaurants short walking distance.the parking free big plus sf breakfast nothing write home pointed short walk puts pay. posts said just motor lodge yes charm old fifties style motor court adds. used hotels recommendation eating brazen head. strange great food. intend 07 staying. ,4
1810,loved. hotel on-line stayed long weekend late april 2006. minute knew great choice. hotel located mission district great restaurants coffee shops lots small shops. 10 minutes away lombard golden gate bridge golden gate park lincoln park parks offer good public golf courses fisherman wharf 10 minutes direction. entire staff super-friendly motivated make sure needed stay. family suite rented tv rooms good shower no bath comfortable queen bed bedroom drawback pull-out sofa bed pretty uncomfortable sleeping. hotel family friendly absolutely stay visit san francisco. ,5
1811,funky cute. husband just going sf 1 night way wedding just wanted inexpensive. bargain. got room funkiest hotels seen. color scheme great room cozy. little noisy stairs street cares. pool/courtyard great. free breakfast decent. desk staff friendly helpful. pointed great restaurant couple blocks away. mentioned free parking. silverado n't fit site parking free lot street. definitely staying trip sf. ,4
1812,saved money. staying hotel del sol years love. addition conveniently located business needs clean quiet. love hammocks courtyard little heated pool free breakfast offerings. rooms painted bright tropical colors contain actual art walls nice surprise. kudos staff routinely way assist problems. choice personalized pillow menu delivered doorstep beginning. trip just month pleasure. trip involved weekend city followed days napa. talking staff members lamenting did not appear inexpensive way came plan involving commuter ferry vallejo followed city bus napa ended saving 60.00 transportation costs. bet return hotel del sol years come. ,5
1813,great family value family parents 3 kids stayed hotel del sol 5 nights recent trip sf. location great cow hollow near classic sf locations fisherman wharf presidio cable car rides quiter area addition ton resteraunt shops immediate area. hotel customer focused does lots things guests free breakfast free cookout friday night bag sport equipment kids coule borrow local park. price definite 5-star experience. definitely stay hotel del sol return sf. ,5
